,DateTime,Open,Close,High,Low,Volume
1020,2022-11-01 09:00:00,103.4,103.4,103.4,103.4,2
1021,2022-11-01 09:01:00,103.34,103.22,103.34,103.22,3
1022,2022-11-01 09:02:00,103.22,103.22,103.22,103.22,0
1023,2022-11-01 09:03:00,103.22,103.22,103.22,103.22,0
1024,2022-11-01 09:04:00,103.22,103.22,103.22,103.22,0
1025,2022-11-01 09:05:00,103.24,103.27,103.27,103.24,6
1026,2022-11-01 09:06:00,103.27,103.27,103.27,103.27,0
1027,2022-11-01 09:07:00,103.33,103.25,103.33,103.19,6
1028,2022-11-01 09:08:00,103.24,103.3,103.3,103.19,16
1029,2022-11-01 09:09:00,103.3,103.3,103.3,103.3,0
1030,2022-11-01 09:10:00,103.3,103.3,103.3,103.3,0
1031,2022-11-01 09:11:00,103.3,103.3,103.3,103.3,0
1032,2022-11-01 09:12:00,103.3,103.3,103.3,103.3,0
1033,2022-11-01 09:13:00,103.3,103.3,103.3,103.3,0
1034,2022-11-01 09:14:00,103.27,103.27,103.27,103.27,3
1035,2022-11-01 09:15:00,103.28,103.27,103.28,103.27,4
1036,2022-11-01 09:16:00,103.23,103.23,103.23,103.23,1
1037,2022-11-01 09:17:00,103.23,103.23,103.23,103.23,0
1038,2022-11-01 09:18:00,103.23,103.23,103.23,103.23,0
1039,2022-11-01 09:19:00,103.26,103.21,103.26,103.21,5
1040,2022-11-01 09:20:00,103.21,103.21,103.21,103.21,0
1041,2022-11-01 09:21:00,103.21,103.21,103.21,103.21,0
1042,2022-11-01 09:22:00,103.21,103.21,103.21,103.21,0
1043,2022-11-01 09:23:00,103.28,103.4,103.4,103.28,2
1044,2022-11-01 09:24:00,103.4,103.4,103.4,103.4,0
1045,2022-11-01 09:25:00,103.4,103.4,103.4,103.4,0
1046,2022-11-01 09:26:00,103.4,103.4,103.4,103.4,0
1047,2022-11-01 09:27:00,103.4,103.4,103.4,103.4,0
1048,2022-11-01 09:28:00,103.4,103.4,103.4,103.4,0
1049,2022-11-01 09:29:00,103.4,103.4,103.4,103.4,0
1050,2022-11-01 09:30:00,103.4,103.4,103.4,103.4,0
1051,2022-11-01 09:31:00,103.4,103.4,103.4,103.4,0
1052,2022-11-01 09:32:00,103.4,103.4,103.4,103.4,0
1053,2022-11-01 09:33:00,103.5,103.5,103.5,103.5,1
1054,2022-11-01 09:34:00,103.48,103.48,103.49,103.48,5
1055,2022-11-01 09:35:00,103.48,103.48,103.48,103.48,0
1056,2022-11-01 09:36:00,103.48,103.48,103.48,103.48,0
1057,2022-11-01 09:37:00,103.48,103.48,103.48,103.48,0
1058,2022-11-01 09:38:00,103.48,103.48,103.48,103.48,0
1059,2022-11-01 09:39:00,103.48,103.48,103.48,103.48,0
1060,2022-11-01 09:40:00,103.48,103.48,103.48,103.48,0
1061,2022-11-01 09:41:00,103.5,103.5,103.5,103.5,12
1062,2022-11-01 09:42:00,103.5,103.5,103.5,103.5,0
1063,2022-11-01 09:43:00,103.5,103.5,103.5,103.49,13
1064,2022-11-01 09:44:00,103.49,103.42,103.5,103.42,7
1065,2022-11-01 09:45:00,103.49,103.49,103.49,103.49,2
1066,2022-11-01 09:46:00,103.49,103.49,103.49,103.49,0
1067,2022-11-01 09:47:00,103.5,103.55,103.55,103.5,8
1068,2022-11-01 09:48:00,103.55,103.55,103.55,103.55,0
1069,2022-11-01 09:49:00,103.55,103.55,103.55,103.55,0
1070,2022-11-01 09:50:00,103.55,103.55,103.55,103.55,0
1071,2022-11-01 09:51:00,103.53,103.53,103.53,103.53,4
1072,2022-11-01 09:52:00,103.53,103.53,103.53,103.53,0
1073,2022-11-01 09:53:00,103.53,103.53,103.53,103.53,0
1074,2022-11-01 09:54:00,103.54,103.54,103.54,103.54,1
1075,2022-11-01 09:55:00,103.54,103.54,103.54,103.54,0
1076,2022-11-01 09:56:00,103.54,103.54,103.54,103.54,0
1077,2022-11-01 09:57:00,103.54,103.54,103.54,103.54,0
1078,2022-11-01 09:58:00,103.54,103.54,103.54,103.54,0
1079,2022-11-01 09:59:00,103.54,103.54,103.54,103.54,0
1080,2022-11-01 10:00:00,103.54,103.54,103.54,103.54,0
1081,2022-11-01 10:01:00,103.5,103.5,103.5,103.5,6
